Rep	P_Y_norm	MLE_Err	Bayes_Err	Win	c_value	by_break
2304	337.76424	50.39659	74.94750	-24.55092	0.00000	0.00000
2305	318.80509	41.55450	75.03128	-33.47679	0.00000	0.07715
2306	306.44513	41.35540	79.49126	-38.13586	0.00000	0.38965
2307	299.96819	46.18455	82.10556	-35.92100	0.00000	0.37207
2308	337.19596	55.53348	77.68161	-22.14814	0.00000	0.00000
2309	260.01593	67.31628	102.62934	-35.31306	0.00000	0.70605
2310	306.42037	55.35630	86.76810	-31.41180	0.00000	0.12207
2311	306.60500	47.08755	80.84949	-33.76194	0.00000	0.21777
2312	281.77232	52.16273	90.36165	-38.19892	0.00000	0.61816
2313	285.33860	53.83994	89.60466	-35.76471	0.00000	0.50684
2314	373.56074	60.39192	70.80063	-10.40871	0.00000	0.00000
2315	360.00185	72.40043	80.36281	-7.96238	0.00000	0.00000
2316	335.24930	37.00396	68.85754	-31.85357	0.00000	0.00000
2317	319.03512	53.13401	80.80379	-27.66978	0.00000	0.00000
2318	308.64517	44.33161	78.97502	-34.64341	0.00000	0.23145
2319	355.15835	50.03733	70.47682	-20.43949	0.00000	0.00000
2320	300.22949	51.91652	85.10310	-33.18658	0.00000	0.26074
2321	303.07667	50.72782	83.84326	-33.11545	0.00000	0.22754
2322	322.93573	58.77318	82.75977	-23.98659	0.00000	0.00000
2323	301.39739	38.98466	78.42947	-39.44481	0.00000	0.48535
2324	313.48062	34.45097	73.77496	-39.32399	0.00000	0.36621
2325	315.55854	54.84819	83.55037	-28.70218	0.00000	0.00000
2326	342.03450	54.19984	78.33700	-24.13715	0.00000	0.00000
2327	297.56775	40.29064	79.70802	-39.41738	0.00000	0.52051
2328	271.49950	48.65588	90.75599	-42.10011	0.00000	0.78809
2329	294.24580	65.15469	95.01180	-29.85712	0.00000	0.18848
2330	367.69042	39.67931	61.88494	-22.20563	0.00000	0.00000
2331	291.47305	41.24344	81.78080	-40.53735	0.00000	0.60840
2332	336.86563	47.16665	73.48479	-26.31814	0.00000	0.00000
2333	339.11160	58.76551	78.70824	-19.94272	0.00000	0.00000
2334	317.45183	39.05983	74.24388	-35.18404	0.00000	0.16113
2335	284.54077	50.73337	88.82274	-38.08936	0.00000	0.59082
2336	294.38862	64.66941	95.73510	-31.06569	0.00000	0.23535
2337	282.85502	67.96975	97.77587	-29.80612	0.00000	0.30762
2338	335.82498	67.66007	83.86575	-16.20567	0.00000	0.00000
2339	314.74354	44.59258	77.86668	-33.27410	0.00000	0.11230
2340	269.23195	47.49245	90.39246	-42.90001	0.00000	0.81738
2341	370.63781	53.16119	68.60503	-15.44383	0.00000	0.00000
2342	298.10668	44.27685	81.70753	-37.43067	0.00000	0.44629
2343	359.90988	54.61513	72.73727	-18.12214	0.00000	0.00000
2344	265.51879	48.40682	93.76965	-45.36283	0.00000	0.87402
2345	285.95588	46.68293	85.83107	-39.14814	0.00000	0.61230
2346	306.64451	54.52928	84.76835	-30.23907	0.00000	0.07129
2347	312.64242	33.83489	73.32601	-39.49112	0.00000	0.37988
2348	320.16290	42.00604	75.05669	-33.05065	0.00000	0.04590
2349	345.85047	60.92637	78.05102	-17.12465	0.00000	0.00000
2350	317.39608	47.65479	79.35386	-31.69907	0.00000	0.01855
2351	269.97582	41.67309	87.44136	-45.76827	0.00000	0.86230
2352	354.58316	60.04098	76.37322	-16.33224	0.00000	0.00000
2353	325.96511	45.25855	75.27025	-30.01170	0.00000	0.00000
2354	303.95366	38.86208	77.40970	-38.54762	0.00000	0.43066
2355	316.98558	34.55059	72.47262	-37.92204	0.00000	0.27637
2356	276.30193	67.61503	99.42344	-31.80841	0.00000	0.45215
2357	287.86337	25.03798	75.55015	-50.51217	0.00000	0.85449
2358	341.20345	67.15769	82.55427	-15.39657	0.00000	0.00000
2359	284.92412	48.04290	86.85766	-38.81477	0.00000	0.61035
2360	269.74531	60.76434	97.49178	-36.72745	0.00000	0.67090
2361	298.17597	43.97154	83.08329	-39.11175	0.00000	0.50488
2362	315.01034	43.08186	76.79593	-33.71406	0.00000	0.12793
2363	350.14388	42.48852	67.90292	-25.41440	0.00000	0.00000
2364	314.47866	54.64223	82.73950	-28.09727	0.00000	0.00000
2365	308.81512	61.70341	88.68110	-26.97770	0.00000	0.00000
2366	318.59167	59.10934	85.84927	-26.73994	0.00000	0.00000
2367	310.76542	37.53438	75.12240	-37.58802	0.00000	0.32715
2368	270.66863	43.74705	88.18181	-44.43476	0.00000	0.83691
2369	317.46371	34.81331	72.32386	-37.51055	0.00000	0.25488
2370	342.71262	49.56544	73.27534	-23.70990	0.00000	0.00000
2371	369.62369	54.40435	71.62350	-17.21915	0.00000	0.00000
2372	324.31170	59.27829	83.21769	-23.93940	0.00000	0.00000
2373	401.50094	65.54861	66.46085	-0.91225	0.00000	0.00000
2374	289.97308	28.00764	75.52346	-47.51582	0.00000	0.79199
2375	303.42713	47.48602	81.98788	-34.50186	0.00000	0.28027
2376	322.29072	44.86970	76.40665	-31.53695	0.00000	0.00000
2377	321.53964	43.38471	75.58225	-32.19755	0.00000	0.00000
2378	330.21702	46.80877	75.36518	-28.55641	0.00000	0.00000
2379	310.61740	59.25695	86.47826	-27.22131	0.00000	0.00000
2380	295.79711	50.97424	85.51643	-34.54219	0.00000	0.36035
2381	333.69372	53.32968	77.29912	-23.96944	0.00000	0.00000
2382	304.20536	37.58337	76.92626	-39.34290	0.00000	0.45605
2383	258.03100	42.43894	91.04391	-48.60497	0.00000	0.93457
2384	317.53186	38.33235	74.84320	-36.51085	0.00000	0.21582
2385	362.81458	56.14761	71.32451	-15.17690	0.00000	0.00000
2386	336.81545	47.90423	74.61871	-26.71448	0.00000	0.00000
2387	345.69495	61.91934	80.37860	-18.45926	0.00000	0.00000
2388	300.42830	52.65962	85.44203	-32.78241	0.00000	0.24316
2389	284.40366	43.00347	84.76257	-41.75911	0.00000	0.69629
2390	349.58040	58.77579	76.37121	-17.59542	0.00000	0.00000
2391	360.33136	51.01253	70.90955	-19.89701	0.00000	0.00000
2392	309.97557	49.48611	81.58192	-32.09580	0.00000	0.11230
2393	348.31746	56.03676	74.92078	-18.88403	0.00000	0.00000
2394	450.78810	67.23517	54.90291	12.33226	0.00000	0.00000
2395	320.66680	40.63582	74.41650	-33.78068	0.00000	0.07129
2396	345.04250	78.15748	86.91410	-8.75662	0.00000	0.00000
2397	321.99714	38.15388	72.68312	-34.52924	0.00000	0.08691
2398	331.51002	34.47947	68.32078	-33.84131	0.00000	0.00000
2399	362.68154	60.21104	73.40807	-13.19703	0.00000	0.00000
2400	264.38895	44.90834	90.40234	-45.49400	0.00000	0.87988
2401	294.14877	38.64015	79.81563	-41.17548	0.00000	0.60449
2402	295.76708	38.11695	79.56659	-41.44964	0.00000	0.60059
2403	289.78389	38.70762	81.22069	-42.51307	0.00000	0.67676
2404	296.78905	54.47542	86.99842	-32.52300	0.00000	0.27051
2405	315.15224	49.38439	81.69564	-32.31125	0.00000	0.06738
2406	313.58816	52.02993	81.57534	-29.54541	0.00000	0.00000
2407	336.81685	54.95642	77.77336	-22.81695	0.00000	0.00000
2408	327.67171	54.53249	79.60426	-25.07177	0.00000	0.00000
2409	309.01413	41.16035	77.28726	-36.12691	0.00000	0.28809
2410	326.15796	43.51881	75.02857	-31.50976	0.00000	0.00000
2411	298.36444	40.29201	79.82388	-39.53188	0.00000	0.51660
2412	364.14938	63.40813	74.62173	-11.21360	0.00000	0.00000
2413	285.50506	39.77700	83.02746	-43.25046	0.00000	0.72559
2414	284.19390	46.90508	86.70744	-39.80236	0.00000	0.64551
2415	332.13203	47.29446	75.09803	-27.80357	0.00000	0.00000
2416	334.15227	41.81201	71.87145	-30.05944	0.00000	0.00000
2417	288.13441	61.34976	92.61833	-31.26856	0.00000	0.31152
2418	388.30661	59.91503	69.43342	-9.51839	0.00000	0.00000
2419	294.47081	55.45884	89.99570	-34.53685	0.00000	0.37402
2420	278.06668	55.86847	92.37277	-36.50430	0.00000	0.59668
2421	366.09523	37.75286	61.31223	-23.55937	0.00000	0.00000
2422	321.58220	53.58217	80.43590	-26.85373	0.00000	0.00000
2423	295.44454	42.98287	82.29837	-39.31551	0.00000	0.53613
2424	296.07853	61.01503	90.54986	-29.53483	0.00000	0.15332
2425	265.82401	51.76642	93.38967	-41.62324	0.00000	0.81152
2426	269.77641	33.31837	83.96513	-50.64676	0.00000	0.92090
2427	363.72241	55.12354	70.63441	-15.51087	0.00000	0.00000
2428	338.02714	54.04325	78.73664	-24.69338	0.00000	0.00000
2429	310.88368	58.27932	85.43787	-27.15856	0.00000	0.00000
2430	345.93285	45.91543	70.61486	-24.69943	0.00000	0.00000
2431	277.11192	72.92178	101.13985	-28.21807	0.00000	0.30371
