,2006_01,2006_02,2006_03,2006_04,2006_05,2006_06,2006_07,2006_08,2006_09,2006_10,2006_11,2006_12,2007_01,2007_02,2007_03,2007_04,2007_05,2007_06,2007_07,2007_08,2007_09,2007_10,2007_11,2007_12,2008_01,2008_02,2008_03,2008_04,2008_05,2008_06,2008_07,2008_08,2008_09,2008_10,2008_11,2008_12,2009_01,2009_02,2009_03,2009_04,2009_05,2009_06,2009_07,2009_08,2009_09,2009_10,2009_11,2009_12,2010_01,2010_02,2010_03,2010_04,2010_05,2010_06,2010_07,2010_08,2010_09,2010_10,2010_11,2010_12,2011_01,2011_02,2011_03,2011_04,2011_05,2011_06,2011_07,2011_08,2011_09,2011_10,2011_11,2011_12,2012_01,2012_02,2012_03,2012_04,2012_05,2012_06,2012_07,2012_08,2012_09,2012_10,2012_11,2012_12,2013_01,2013_02,2013_03,2013_04,2013_05,2013_06,2013_07,2013_08,2013_09,2013_10,2013_11,2013_12,2014_01,2014_02,2014_03,2014_04,2014_05,2014_06,2014_07,2014_08,2014_09,2014_10,2014_11,2014_12,2015_01,2015_02,2015_03,2015_04,2015_05,2015_06,2015_07,2015_08,2015_09,2015_10,2015_11,2015_12,2016_01,2016_02,2016_03,2016_04,2016_05,2016_06,2016_07,2016_08,2016_09,2016_10,2016_11,2016_12,2017_01,2017_02,2017_03,2017_04,2017_05,2017_06,2017_07,2017_08,2017_09,2017_10,2017_11,2017_12,2018_01,2018_02,2018_03,2018_04,2018_05,2018_06,2018_07,2018_08,2018_09,2018_10,2018_11,2018_12
tr.180.01,3.979489599,3.979489599,4.464943127,3.286604425,3.691875474,3.845984951,3.509622239,2.999193846,3.845984951,3.845984951,3.509622239,3.979489599,3.691875474,4.097254297,3.691875474,4.097254297,3.691875474,4.29790217,2.999193846,3.845984951,3.286604425,4.097254297,3.509622239,2.999193846,3.286604425,3.509622239,3.509622239,4.097254297,3.691875474,1.905507459,3.286604425,3.509622239,3.845984951,1.905507459,3.286604425,4.464943127,3.979489599,2.594503216,4.202601696,3.286604425,3.286604425,2.999193846,3.509622239,4.202601696,3.845984951,3.286604425,4.097254297,3.691875474,3.845984951,2.594503216,3.979489599,-0.693147181,3.286604425,3.286604425,3.286604425,4.097254297,4.202601696,3.286604425,2.594503216,3.979489599,3.845984951,3.979489599,3.979489599,2.594503216,3.691875474,3.691875474,3.286604425,3.691875474,3.286604425,3.286604425,3.845984951,3.845984951,4.202601696,1.905507459,3.509622239,3.979489599,3.979489599,3.979489599,2.594503216,3.691875474,3.509622239,2.999193846,2.594503216,3.509622239,3.509622239,3.509622239,3.845984951,4.202601696,4.539046541,3.286604425,3.691875474,3.979489599,3.845984951,3.286604425,2.594503216,1.905507459,3.979489599,2.999193846,3.509622239,3.286604425,3.509622239,2.999193846,2.594503216,2.594503216,3.691875474,3.286604425,3.691875474,3.691875474,3.286604425,2.594503216,2.999193846,3.845984951,2.999193846,2.594503216,3.509622239,3.286604425,3.845984951,3.509622239,3.286604425,3.979489599,2.999193846,3.286604425,3.509622239,3.845984951,3.509622239,-0.693147181,3.286604425,-0.693147181,3.509622239,3.509622239,3.286604425,2.594503216,1.905507459,2.999193846,2.594503216,2.999193846,2.999193846,1.905507459,3.509622239,-0.693147181,2.594503216,2.594503216,3.691875474,2.594503216,3.286604425,3.845984951,3.691875474,-0.693147181,3.845984951,1.905507459,1.905507459,2.594503216,2.999193846,3.509622239,2.594503216,2.999193846
tr.177.02,4.556883879,4.801995667,4.998700476,5.192852829,5.132229202,4.885374686,4.998700476,5.100481074,4.998700476,5.450678828,5.067691881,5.033791025,4.885374686,4.844553905,5.132229202,4.4997288,5.355369616,4.96233369,5.16300034,4.96233369,5.132229202,4.924594322,4.998700476,5.250010409,4.885374686,4.998700476,4.96233369,5.100481074,4.305587432,4.885374686,4.801995667,5.067691881,4.801995667,5.067691881,4.711027254,4.801995667,4.610948278,4.374574437,4.844553905,4.305587432,4.4997288,4.998700476,5.033791025,5.304076924,4.711027254,4.96233369,4.924594322,4.374574437,4.662239163,4.662239163,5.033791025,4.885374686,5.250010409,4.757545472,4.96233369,5.132229202,5.100481074,5.067691881,4.924594322,4.844553905,4.4997288,4.4997288,4.556883879,5.100481074,5.330052098,5.250010409,4.4997288,4.801995667,4.556883879,4.556883879,5.033791025,4.439108157,4.662239163,4.885374686,4.885374686,4.998700476,4.998700476,4.711027254,5.132229202,5.304076924,5.132229202,4.844553905,4.439108157,4.711027254,4.556883879,4.711027254,4.662239163,4.757545472,4.998700476,5.067691881,4.844553905,5.16300034,4.662239163,5.100481074,4.305587432,4.844553905,4.662239163,4.231486731,4.439108157,4.924594322,5.250010409,4.885374686,4.998700476,5.100481074,4.757545472,4.885374686,4.885374686,5.355369616,4.610948278,4.4997288,4.662239163,5.192852829,5.033791025,4.885374686,5.100481074,5.132229202,4.844553905,4.801995667,4.96233369,4.662239163,4.844553905,4.801995667,5.132229202,4.711027254,5.250010409,5.100481074,4.924594322,4.885374686,4.885374686,4.801995667,4.4997288,4.305587432,4.711027254,4.662239163,4.556883879,4.662239163,4.885374686,4.439108157,5.067691881,5.38006196,4.885374686,4.801995667,4.556883879,4.439108157,4.610948278,4.231486731,4.305587432,4.757545472,4.998700476,5.033791025,4.844553905,5.033791025,4.556883879,5.250010409,4.801995667,4.305587432
tr.177.01,5.552415308,5.082417544,5.670197554,5.370095405,5.465404646,5.418885066,5.26473616,5.808347176,5.370095405,5.593237008,5.082417544,5.26473616,5.318802696,5.082417544,5.465404646,5.70656499,5.418885066,5.70656499,5.207578555,5.465404646,5.418885066,5.418885066,5.593237008,5.318802696,5.418885066,5.370095405,5.207578555,5.370095405,5.70656499,5.593237008,5.593237008,5.465404646,5.26473616,4.93931989,5.082417544,5.082417544,5.146954899,5.318802696,4.93931989,5.741656123,5.082417544,5.370095405,5.318802696,5.465404646,5.082417544,5.593237008,5.465404646,5.26473616,5.418885066,5.082417544,5.552415308,5.509856027,5.670197554,5.418885066,5.26473616,5.775557506,5.509856027,5.465404646,5.670197554,5.552415308,4.772270888,5.146954899,5.465404646,5.593237008,5.207578555,5.318802696,5.670197554,5.465404646,5.465404646,5.318802696,5.418885066,5.082417544,5.013426097,5.370095405,5.370095405,5.370095405,5.370095405,5.552415308,5.840095735,5.870867268,5.840095735,5.418885066,5.013426097,5.013426097,5.146954899,5.013426097,5.418885066,5.082417544,5.632457459,5.552415308,5.26473616,5.632457459,5.207578555,5.146954899,5.509856027,4.772270888,5.146954899,4.859279407,5.632457459,5.509856027,5.593237008,5.552415308,5.465404646,6.011945377,5.418885066,5.465404646,5.207578555,5.146954899,4.859279407,4.571609031,5.318802696,5.082417544,5.593237008,5.465404646,5.082417544,5.146954899,5.318802696,4.571609031,5.509856027,4.676964467,5.26473616,5.013426097,5.207578555,5.670197554,5.013426097,5.370095405,5.840095735,5.70656499,5.509856027,5.593237008,5.013426097,5.370095405,5.509856027,5.318802696,5.318802696,5.370095405,5.370095405,5.632457459,5.207578555,5.146954899,5.26473616,5.465404646,5.632457459,5.207578555,4.772270888,5.013426097,5.082417544,5.318802696,6.087931073,5.632457459,4.859279407,5.552415308,5.70656499,5.741656123,5.509856027,5.775557506
tr.356.02,1.329621883,-0.693147181,-0.693147181,0.684519071,1.725393542,0.684519071,1.725393542,2.00961565,-0.693147181,-0.693147181,0.684519071,0.684519071,-0.693147181,1.725393542,0.684519071,1.725393542,1.725393542,0.684519071,-0.693147181,1.329621883,1.329621883,2.231145533,0.684519071,1.725393542,0.684519071,1.329621883,-0.693147181,0.684519071,-0.693147181,1.329621883,2.00961565,0.684519071,0.684519071,1.329621883,-0.693147181,1.329621883,0.684519071,1.329621883,0.684519071,2.00961565,-0.693147181,-0.693147181,1.329621883,1.329621883,0.684519071,1.329621883,-0.693147181,1.725393542,-0.693147181,-0.693147181,2.00961565,0.684519071,1.725393542,0.684519071,1.329621883,-0.693147181,-0.693147181,0.684519071,2.231145533,1.725393542,-0.693147181,1.725393542,1.329621883,0.684519071,-0.693147181,-0.693147181,0.684519071,-0.693147181,-0.693147181,1.329621883,0.684519071,-0.693147181,-0.693147181,-0.693147181,-0.693147181,1.329621883,0.684519071,0.684519071,1.725393542,1.329621883,1.329621883,2.00961565,0.684519071,1.725393542,0.684519071,0.684519071,0.684519071,1.329621883,1.329621883,1.329621883,0.684519071,1.725393542,0.684519071,-0.693147181,-0.693147181,2.231145533,-0.693147181,-0.693147181,-0.693147181,2.00961565,0.684519071,1.725393542,1.725393542,-0.693147181,1.329621883,1.329621883,-0.693147181,0.684519071,1.329621883,0.684519071,2.231145533,0.684519071,1.725393542,1.329621883,-0.693147181,0.684519071,1.725393542,-0.693147181,-0.693147181,1.329621883,1.329621883,-0.693147181,-0.693147181,-0.693147181,0.684519071,2.00961565,1.725393542,-0.693147181,1.329621883,-0.693147181,0.684519071,0.684519071,-0.693147181,0.684519071,1.725393542,-0.693147181,0.684519071,1.329621883,1.329621883,0.684519071,1.329621883,0.684519071,-0.693147181,1.329621883,-0.693147181,-0.693147181,1.329621883,-0.693147181,-0.693147181,1.725393542,-0.693147181,-0.693147181,1.725393542,1.329621883,1.725393542,0.684519071
tr.357.01,3.074710919,1.477835501,3.410921799,4.103864652,3.410921799,3.074710919,2.851867267,2.161208821,3.410921799,3.256869454,2.564832206,3.256869454,3.949738574,1.477835501,1.477835501,2.851867267,2.161208821,3.662128613,2.851867267,3.256869454,2.851867267,3.256869454,3.256869454,3.544389353,3.074710919,3.256869454,3.074710919,3.074710919,3.949738574,3.544389353,3.074710919,3.410921799,3.862744822,2.161208821,3.544389353,4.029767564,3.256869454,3.074710919,3.074710919,2.564832206,2.851867267,3.544389353,2.564832206,3.074710919,2.851867267,3.074710919,3.074710919,3.074710919,3.256869454,3.074710919,3.544389353,2.851867267,2.564832206,3.256869454,3.074710919,3.256869454,3.767457814,2.851867267,3.256869454,2.161208821,2.161208821,3.074710919,3.074710919,2.851867267,3.074710919,3.256869454,3.410921799,2.851867267,2.851867267,3.767457814,-0.693147181,3.410921799,2.851867267,3.074710919,3.662128613,3.256869454,2.564832206,2.851867267,2.851867267,3.410921799,2.564832206,2.851867267,2.851867267,2.161208821,2.851867267,2.161208821,2.851867267,3.074710919,2.851867267,-0.693147181,3.074710919,2.161208821,3.074710919,2.161208821,3.074710919,1.477835501,2.161208821,1.477835501,1.477835501,2.851867267,2.564832206,2.851867267,2.851867267,2.851867267,2.564832206,2.564832206,3.256869454,3.544389353,2.564832206,1.477835501,1.477835501,1.477835501,1.477835501,2.161208821,2.851867267,2.161208821,2.564832206,3.410921799,2.564832206,2.564832206,2.161208821,2.851867267,3.256869454,2.564832206,2.851867267,-0.693147181,2.564832206,1.477835501,2.564832206,2.161208821,2.161208821,2.564832206,2.161208821,2.161208821,2.161208821,1.477835501,2.851867267,2.161208821,2.161208821,2.564832206,2.851867267,2.564832206,3.074710919,2.161208821,1.477835501,2.161208821,2.851867267,2.851867267,2.564832206,-0.693147181,2.161208821,2.161208821,2.161208821,2.564832206,2.161208821,1.477835501
tr.357.02,2.301745915,1.616009841,1.899388737,1.899388737,1.616009841,2.120521649,1.616009841,2.120521649,1.222544352,1.616009841,1.899388737,1.222544352,1.222544352,1.616009841,1.616009841,0.587780139,-0.693147181,2.810969013,1.899388737,1.899388737,1.222544352,1.899388737,0.587780139,1.899388737,0.587780139,1.616009841,2.120521649,2.455233216,1.616009841,2.906122335,1.899388737,1.899388737,2.120521649,0.587780139,1.899388737,-0.693147181,1.899388737,1.616009841,2.120521649,2.906122335,1.616009841,1.899388737,2.301745915,1.899388737,1.899388737,1.899388737,0.587780139,1.222544352,1.222544352,-0.693147181,-0.693147181,0.587780139,1.222544352,1.222544352,1.899388737,1.899388737,1.222544352,1.222544352,1.222544352,0.587780139,1.616009841,1.222544352,2.455233216,1.899388737,1.899388737,1.899388737,1.899388737,1.616009841,0.587780139,1.899388737,0.587780139,-0.693147181,1.222544352,0.587780139,1.222544352,-0.693147181,2.120521649,2.120521649,0.587780139,1.222544352,1.899388737,-0.693147181,1.899388737,0.587780139,1.616009841,1.616009841,-0.693147181,1.899388737,1.616009841,0.587780139,1.616009841,1.616009841,0.587780139,1.616009841,2.120521649,1.222544352,1.899388737,1.222544352,1.222544352,1.222544352,1.616009841,1.222544352,0.587780139,-0.693147181,0.587780139,1.222544352,-0.693147181,-0.693147181,1.222544352,0.587780139,1.222544352,0.587780139,1.899388737,-0.693147181,0.587780139,-0.693147181,0.587780139,0.587780139,1.616009841,0.587780139,1.222544352,0.587780139,1.899388737,2.120521649,1.222544352,1.899388737,0.587780139,1.899388737,0.587780139,1.222544352,1.222544352,1.222544352,1.616009841,-0.693147181,1.899388737,1.222544352,1.222544352,-0.693147181,1.222544352,1.616009841,2.120521649,1.222544352,0.587780139,0.587780139,1.616009841,-0.693147181,-0.693147181,0.587780139,0.587780139,0.587780139,-0.693147181,-0.693147181,-0.693147181,1.616009841,1.899388737,0.587780139
tr.356.01,1.859251777,0.973222815,0.973222815,1.859251777,0.973222815,2.325559939,1.639483582,1.639483582,1.358980102,2.039725443,1.639483582,1.859251777,0.370583633,0.370583633,1.859251777,1.358980102,2.039725443,1.358980102,-0.693147181,0.370583633,0.370583633,1.358980102,1.859251777,2.192756947,1.859251777,1.358980102,1.639483582,0.973222815,0.973222815,1.639483582,0.370583633,1.859251777,1.639483582,0.973222815,1.859251777,0.973222815,1.859251777,0.973222815,-0.693147181,0.973222815,0.973222815,1.859251777,0.973222815,1.358980102,1.358980102,0.973222815,-0.693147181,2.547844854,1.358980102,1.639483582,0.370583633,0.370583633,1.358980102,1.358980102,0.973222815,0.370583633,0.973222815,1.639483582,-0.693147181,1.859251777,1.358980102,1.358980102,0.973222815,-0.693147181,0.973222815,2.192756947,2.039725443,1.358980102,0.973222815,0.973222815,1.859251777,0.973222815,1.358980102,2.192756947,1.358980102,1.358980102,1.358980102,0.973222815,1.358980102,0.973222815,-0.693147181,1.639483582,2.192756947,1.639483582,0.973222815,-0.693147181,0.973222815,0.370583633,-0.693147181,0.973222815,1.639483582,0.973222815,0.370583633,0.370583633,0.370583633,1.639483582,-0.693147181,0.973222815,0.370583633,1.639483582,0.370583633,1.639483582,2.325559939,0.370583633,0.973222815,1.358980102,0.370583633,0.973222815,-0.693147181,1.639483582,1.358980102,1.639483582,1.639483582,1.358980102,1.639483582,0.973222815,0.370583633,1.358980102,0.370583633,0.973222815,-0.693147181,-0.693147181,0.370583633,0.973222815,0.370583633,-0.693147181,0.973222815,0.370583633,0.973222815,0.370583633,1.358980102,0.973222815,0.370583633,0.973222815,0.973222815,0.370583633,1.639483582,-0.693147181,0.973222815,0.973222815,0.370583633,0.370583633,-0.693147181,0.370583633,0.370583633,1.639483582,1.639483582,0.370583633,0.973222815,-0.693147181,0.973222815,-0.693147181,0.370583633,0.973222815,1.358980102,-0.693147181
tr.151.01,4.54224987,3.289805706,4.793553097,4.54224987,4.20580485,5.235375786,4.898910354,4.388109428,4.675774617,5.304367744,4.994218122,4.994218122,3.982692552,5.081227666,4.54224987,4.793553097,5.304367744,4.793553097,3.695077993,4.54224987,4.54224987,4.20580485,4.793553097,4.54224987,4.675774617,4.675774617,5.081227666,4.994218122,5.161268946,4.675774617,5.304367744,5.235375786,4.898910354,4.994218122,4.898910354,3.982692552,4.388109428,3.695077993,4.675774617,4.388109428,4.675774617,4.20580485,3.695077993,4.898910354,3.982692552,4.388109428,4.675774617,4.20580485,4.20580485,3.982692552,3.289805706,2.597697834,2.597697834,5.081227666,4.54224987,2.597697834,4.54224987,4.54224987,3.982692552,4.898910354,4.675774617,4.675774617,4.20580485,4.994218122,4.54224987,4.793553097,4.898910354,4.54224987,4.54224987,4.898910354,3.982692552,4.54224987,3.982692552,3.982692552,4.54224987,4.54224987,4.54224987,4.994218122,4.388109428,4.20580485,4.20580485,4.388109428,3.982692552,4.675774617,3.289805706,4.675774617,2.597697834,4.793553097,4.793553097,4.20580485,4.388109428,4.20580485,4.898910354,3.695077993,4.388109428,4.54224987,3.695077993,2.597697834,3.982692552,3.982692552,3.982692552,4.388109428,4.54224987,3.695077993,4.388109428,4.388109428,4.388109428,4.388109428,4.675774617,3.982692552,3.289805706,5.081227666,4.793553097,4.388109428,4.793553097,5.081227666,4.675774617,4.54224987,4.898910354,5.161268946,3.695077993,3.695077993,4.20580485,4.675774617,3.695077993,4.675774617,3.695077993,3.289805706,3.982692552,4.20580485,4.54224987,4.20580485,4.793553097,4.20580485,3.982692552,4.793553097,4.793553097,4.388109428,4.675774617,4.54224987,4.54224987,4.793553097,3.982692552,3.289805706,-0.693147181,3.695077993,3.982692552,2.597697834,3.982692552,3.695077993,4.994218122,4.20580485,3.982692552,3.695077993,4.20580485,4.388109428
tr.151.02,4.673097635,3.617203487,4.102599262,4.533342731,4.756475892,4.673097635,4.715655469,4.427988985,4.370834887,4.102599262,4.628647902,4.102599262,3.734948679,4.582130212,4.533342731,3.935572272,4.533342731,4.533342731,4.176697825,4.673097635,4.533342731,4.482052555,4.022568412,4.245683106,4.102599262,4.176697825,4.176697825,4.628647902,4.176697825,4.715655469,4.971580813,4.533342731,4.427988985,4.427988985,4.427988985,4.673097635,3.935572272,3.483727284,4.310215414,4.022568412,4.245683106,4.310215414,4.102599262,4.628647902,4.370834887,4.795695212,4.102599262,4.245683106,4.673097635,4.176697825,4.370834887,4.582130212,4.245683106,4.582130212,4.533342731,4.628647902,4.102599262,4.756475892,4.427988985,4.176697825,4.628647902,3.483727284,4.482052555,4.673097635,4.310215414,4.482052555,4.176697825,4.310215414,4.310215414,4.533342731,4.245683106,4.482052555,3.329661619,3.840282123,4.176697825,4.715655469,4.582130212,4.310215414,4.482052555,4.370834887,4.310215414,4.310215414,4.673097635,4.245683106,3.734948679,4.245683106,4.102599262,4.533342731,4.427988985,3.840282123,4.482052555,4.673097635,4.673097635,4.582130212,4.310215414,4.582130212,4.176697825,4.102599262,3.935572272,4.482052555,4.715655469,4.427988985,4.904891153,4.582130212,4.310215414,4.582130212,4.833434298,4.370834887,3.840282123,4.427988985,4.245683106,4.245683106,5.092939081,4.582130212,4.869800831,4.533342731,4.482052555,4.176697825,4.582130212,5.148507941,4.102599262,4.715655469,4.245683106,4.904891153,4.756475892,4.795695212,4.427988985,4.533342731,4.869800831,4.869800831,4.582130212,4.370834887,4.582130212,4.245683106,4.370834887,4.310215414,4.245683106,4.482052555,4.673097635,4.715655469,4.370834887,4.869800831,4.756475892,4.533342731,4.533342731,4.582130212,4.427988985,4.628647902,4.795695212,4.673097635,4.628647902,4.370834887,4.795695212,4.102599262,4.715655469,4.427988985
tr.365.01,2.994615698,1.969250924,1.748822064,0.459902563,2.436288553,2.658743885,1.077483807,2.303341266,2.303341266,2.753841435,1.466931073,2.303341266,2.658743885,-0.693147181,2.150088547,1.077483807,2.436288553,2.150088547,1.969250924,2.553670536,2.150088547,2.303341266,2.150088547,2.436288553,2.150088547,1.466931073,2.150088547,2.303341266,2.840690999,1.466931073,1.969250924,2.303341266,1.969250924,1.748822064,2.150088547,2.150088547,1.748822064,0.459902563,1.748822064,1.748822064,2.658743885,2.920607723,1.969250924,1.466931073,2.150088547,2.553670536,1.969250924,1.466931073,1.077483807,1.466931073,0.459902563,2.553670536,1.077483807,1.466931073,2.150088547,2.150088547,0.459902563,1.969250924,1.466931073,1.969250924,1.466931073,1.466931073,2.920607723,1.969250924,2.150088547,0.459902563,1.969250924,1.466931073,2.436288553,1.466931073,1.077483807,0.459902563,1.077483807,1.748822064,0.459902563,2.303341266,1.969250924,1.969250924,1.466931073,2.658743885,1.969250924,1.077483807,1.077483807,0.459902563,1.748822064,1.466931073,1.466931073,1.466931073,1.969250924,0.459902563,-0.693147181,1.077483807,1.077483807,1.466931073,2.553670536,1.466931073,1.969250924,0.459902563,1.969250924,1.077483807,1.466931073,2.150088547,2.150088547,2.150088547,2.553670536,1.466931073,2.658743885,1.969250924,1.077483807,1.969250924,2.436288553,2.150088547,1.077483807,0.459902563,2.840690999,0.459902563,1.466931073,1.969250924,1.466931073,2.436288553,1.969250924,0.459902563,1.969250924,1.466931073,2.436288553,1.077483807,0.459902563,1.466931073,1.969250924,0.459902563,2.150088547,0.459902563,1.466931073,1.077483807,1.748822064,1.466931073,1.969250924,1.077483807,1.077483807,1.748822064,1.466931073,1.748822064,1.466931073,1.466931073,1.748822064,1.466931073,1.077483807,2.150088547,0.459902563,1.748822064,1.748822064,2.303341266,2.303341266,1.748822064,0.459902563,1.466931073
tr.9804,-0.693147181,-0.693147181,0.105082226,-0.693147181,-0.693147181,-0.693147181,-0.693147181,0.105082226,-0.693147181,-0.693147181,-0.693147181,-0.693147181,-0.693147181,-0.693147181,-0.693147181,-0.693147181,-0.693147181,0.105082226,0.643357931,-0.693147181,0.643357931,1.28430809,0.105082226,0.105082226,-0.693147181,-0.693147181,0.105082226,1.500614711,0.105082226,0.105082226,1.500614711,-0.693147181,-0.693147181,0.643357931,-0.693147181,0.643357931,-0.693147181,-0.693147181,0.105082226,-0.693147181,-0.693147181,0.105082226,0.643357931,-0.693147181,0.105082226,-0.693147181,0.105082226,0.105082226,0.105082226,0.643357931,0.105082226,0.643357931,-0.693147181,-0.693147181,-0.693147181,0.105082226,-0.693147181,0.643357931,-0.693147181,-0.693147181,0.643357931,-0.693147181,-0.693147181,-0.693147181,-0.693147181,-0.693147181,-0.693147181,0.643357931,0.105082226,-0.693147181,-0.693147181,-0.693147181,-0.693147181,-0.693147181,-0.693147181,-0.693147181,0.105082226,0.643357931,-0.693147181,-0.693147181,0.105082226,-0.693147181,-0.693147181,-0.693147181,-0.693147181,-0.693147181,0.105082226,0.105082226,0.105082226,0.105082226,0.105082226,0.105082226,0.643357931,-0.693147181,-0.693147181,-0.693147181,0.105082226,-0.693147181,-0.693147181,-0.693147181,0.643357931,-0.693147181,0.643357931,-0.693147181,0.105082226,-0.693147181,0.105082226,0.105082226,-0.693147181,0.643357931,1.01094143,0.105082226,-0.693147181,-0.693147181,0.105082226,-0.693147181,-0.693147181,-0.693147181,0.105082226,1.01094143,-0.693147181,0.105082226,1.01094143,0.105082226,1.28430809,-0.693147181,1.01094143,0.105082226,1.01094143,-0.693147181,-0.693147181,0.105082226,0.105082226,0.643357931,-0.693147181,-0.693147181,-0.693147181,0.643357931,-0.693147181,0.643357931,0.105082226,-0.693147181,-0.693147181,-0.693147181,-0.693147181,0.105082226,0.105082226,0.643357931,-0.693147181,-0.693147181,-0.693147181,0.643357931,0.105082226,1.28430809,0.643357931,-0.693147181
tr.134.02,4.176354152,3.078213017,4.464010439,4.330489196,3.078213017,3.994058526,3.483383732,4.330489196,4.464010439,3.078213017,3.994058526,3.483383732,3.994058526,3.483383732,3.483383732,4.464010439,3.770962706,3.078213017,3.994058526,3.994058526,3.078213017,3.483383732,3.770962706,4.464010439,3.483383732,4.330489196,2.386651084,3.483383732,3.483383732,2.386651084,2.386651084,3.078213017,3.078213017,3.483383732,3.483383732,4.330489196,4.330489196,2.386651084,2.386651084,3.994058526,3.483383732,4.581786517,3.078213017,3.770962706,3.483383732,3.483383732,3.994058526,3.078213017,3.078213017,4.176354152,3.770962706,3.078213017,4.330489196,3.078213017,3.483383732,3.770962706,3.078213017,3.078213017,2.386651084,3.994058526,3.770962706,3.078213017,3.994058526,3.483383732,3.483383732,3.994058526,3.078213017,4.330489196,4.782448552,4.464010439,4.330489196,3.078213017,4.464010439,3.994058526,3.770962706,3.078213017,3.994058526,4.330489196,4.464010439,3.994058526,3.483383732,4.464010439,3.770962706,3.994058526,2.386651084,3.483383732,3.994058526,3.994058526,2.386651084,3.483383732,3.994058526,4.687142055,3.770962706,3.770962706,3.770962706,3.078213017,3.770962706,3.483383732,2.386651084,3.078213017,3.770962706,4.176354152,3.078213017,3.078213017,3.770962706,3.770962706,3.483383732,3.770962706,4.330489196,3.483383732,3.078213017,2.386651084,3.770962706,3.770962706,4.176354152,3.483383732,4.581786517,3.994058526,3.078213017,3.483383732,-0.693147181,3.078213017,-0.693147181,3.770962706,3.078213017,3.483383732,2.386651084,4.687142055,3.770962706,4.176354152,3.770962706,4.330489196,3.078213017,3.770962706,3.078213017,3.078213017,3.483383732,3.483383732,3.483383732,2.386651084,3.078213017,3.483383732,3.483383732,4.176354152,3.078213017,3.770962706,-0.693147181,3.078213017,2.386651084,3.483383732,3.078213017,3.078213017,3.078213017,3.770962706,3.078213017,4.464010439
tr.134.01,4.368632556,-0.693147181,4.368632556,3.857878252,3.452552396,3.452552396,2.760156171,3.452552396,4.368632556,2.760156171,3.452552396,3.452552396,3.452552396,-0.693147181,2.760156171,2.760156171,-0.693147181,3.857878252,3.857878252,2.760156171,3.452552396,4.550941854,3.857878252,3.452552396,2.760156171,-0.693147181,-0.693147181,3.857878252,2.760156171,-0.693147181,3.857878252,2.760156171,-0.693147181,3.452552396,3.452552396,4.145511573,2.760156171,-0.693147181,3.857878252,2.760156171,3.857878252,2.760156171,3.452552396,2.760156171,3.857878252,3.452552396,3.857878252,2.760156171,3.452552396,2.760156171,-0.693147181,-0.693147181,3.452552396,3.452552396,3.452552396,-0.693147181,-0.693147181,2.760156171,2.760156171,3.857878252,2.760156171,-0.693147181,3.452552396,-0.693147181,2.760156171,3.857878252,3.452552396,2.760156171,3.857878252,-0.693147181,2.760156171,3.452552396,2.760156171,-0.693147181,-0.693147181,2.760156171,2.760156171,3.857878252,2.760156171,3.452552396,2.760156171,2.760156171,2.760156171,-0.693147181,2.760156171,2.760156171,-0.693147181,3.452552396,3.452552396,-0.693147181,-0.693147181,-0.693147181,-0.693147181,-0.693147181,-0.693147181,-0.693147181,2.760156171,-0.693147181,-0.693147181,2.760156171,2.760156171,3.452552396,3.452552396,4.145511573,-0.693147181,3.452552396,2.760156171,2.760156171,3.452552396,3.452552396,3.452552396,3.452552396,2.760156171,-0.693147181,2.760156171,-0.693147181,2.760156171,3.452552396,2.760156171,2.760156171,2.760156171,3.452552396,2.760156171,-0.693147181,3.857878252,3.452552396,4.145511573,-0.693147181,3.452552396,3.452552396,2.760156171,2.760156171,3.857878252,2.760156171,3.452552396,3.452552396,4.368632556,2.760156171,-0.693147181,3.452552396,-0.693147181,3.452552396,4.145511573,3.452552396,3.452552396,-0.693147181,-0.693147181,2.760156171,3.857878252,-0.693147181,2.760156171,2.760156171,-0.693147181,2.760156171,2.760156171,3.452552396
